author_1_name,author_2_name,year,collaboration_count
"Reitz, A. J.",Chayapol,2026,1
"Singh, A.","Padalkar, S.",2026,1
"Hira, A.","Phatak, J. U.",2026,1
"Hira, A.","Barnett, M.",2026,1
"Hira, A.","Shah, S. A.",2026,1
"Hira, A.","Pei, W.",2026,1
"Ohsaki, A.","Egusa, R.",2026,1
"Ohsaki, A.","Takahashi, S.",2026,1
"Malla, A.","Ravindran, R.",2026,1
"Malla, A.","Choong, W. W. T.",2026,1
"Fackler, A. K.","Kaplan, G.",2026,1
"Shahrokhian, B.","Şener, B.",2026,1
"Shahrokhian, B.","Tajik, E.",2026,1
"Shahrokhian, B.","Simon, S.",2026,1
"McCraner, B.","Levenson, L.",2026,1
"Ericson, B. J.","Wu, Z.",2026,1
"Schwarz, B.","Chan, C.",2026,1
"Schwarz, B.","Oshima, J.",2026,1
"Schwarz, B.","Pifarré, M.",2026,1
"Schwarz, B.","Fiore, S. M.",2026,1
"Schwarz, B.","Chen, W.",2026,1
"Schwarz, B.","Hu, X.",2026,1
"Hussein, B.","Jiao, X.",2026,1
"Sayis, B.","Romeu, E. A.",2026,1
"Silva, B. A. D.","Chiamareli, C. C.",2026,1
"Kim, B.","Overholser, J.",2026,1
"Kim, B.","Rahul, S. C.",2026,1
"Edgar, B.","Sherif, E.",2026,1
"Edgar, B.","Kivuva, F. M.",2026,1
"Garside, B.","Welch, A.",2026,1
"Garside, B.","Oluwajoba, I.",2026,1
"Ryon, B.","Laski, E. V.",2026,1
"Ryon, B.","Gunderia, S.",2026,1
"Schneider, B.","Yun, H.",2026,1
"Schneider, B.","Rana, S.",2026,1
"Harnick-Shapiro, B.","Wu, R.",2026,1
"Harnick-Shapiro, B.","Yim, S.",2026,1
"Daniel, B.","Pierson, A. E.",2026,1
"Daniel, B.","Keifert, D. T.",2026,1
"Daniel, B.","Ayalon, E.",2026,1
"Daniel, B.","Ziegler, H. H.",2026,1
"Daniel, B.","Carlone, H. B.",2026,1
"Daniel, B.","Connelly, L.",2026,1
"Daniel, B.","B, Y.",2026,1
"Daniel, B.","Janumyan, Y.",2026,1
"Schamberger, B.","Crowell, A.",2026,1
"Schamberger, B.","Dunphy, M.",2026,1
"Schamberger, B.","Shoraka, Z. B.",2026,1
"Yin, B.","Zhang, J.",2026,1
"Yin, B.","Lian, R.",2026,1
"Yin, B.","Wang, Y.",2026,1
"Danzig, B.","Bawankule, A.",2026,1
"Danzig, B.","Hopping, D.",2026,1
"Danzig, B.","Semprun, E.",2026,1
"Danzig, B.","Voorhis, J.",2026,1
"Danzig, B.",Nathan,2026,1
"Danzig, B.","Ospina-Tabares, S.",2026,1
"Shui, B.","Asnani, I.",2026,1
"Shui, B.","Magee, L.",2026,1
"Yu, B.","Martin, K.",2026,1
"Chen, B.","Seet, C. H.",2026,1
"Chen, B.","Chang, C.",2026,1
"Chen, B.","Metni, E. C.",2026,1
"Chen, B.","Wu, F.",2026,1
"Chen, B.","Hong, H.",2026,1
"Chen, B.","Cao, L.",2026,1
"Chen, B.","Chen, M.",2026,1
"Chen, B.","Simon, S.",2026,1
"Chen, B.","Cacciamani, S.",2026,1
"Chen, B.","Tan, Y. Y.",2026,1
"Gierus, B.","Poppendorf, A.",2026,1
"Gierus, B.","Poppendorf, A.",2026,1
"Bamidele, B.","Harper, M.",2026,1
"Bamidele, B.","Ahmad, W.",2026,1
"Lee, B.","Lund, C.",2026,1
"Lee, B.","Azimi, S.",2026,1
"Mott, B.","Penilla, C.",2026,1
"Mott, B.","Ozer, E.",2026,1
"Mott, B.","Vandenberg, J.",2026,1
"Díaz, B.","Keyes, E.",2026,1
"Díaz, B.","Ferrell, M.",2026,1
"Díaz, B.","Trembath-Reichert, S.",2026,1
"Díaz, B.",Toluwalase,2026,1
"Litts, B. K.","Mayo, C.",2026,1
"Litts, B. K.","Begay, S.",2026,1
"Malcolm, B.","Lopez, J. L.",2026,1
"Malcolm, B.","Simon, S. A.",2026,1
"Garner, B.","Yong, D.",2026,1
"Garner, B.","Metts, E.",2026,1
"Reiser, B. J.","Pope, E.",2026,1
"Reiser, B. J.","Zhang, Y.",2026,1
"Magerko, B.","Ding, S.",2026,1
"Belland, B. R.","Zhang, A. Y.",2026,1
"Belland, B. R.","Dinç, E.",2026,1
"Belland, B. R.","Llanos, J. S.",2026,1
"Belland, B. R.","Ha, J.",2026,1
"Şener, B.","Umutlu, D.",2026,1
"Lahey, B.","Mannigel, L.",2026,1
"Lahey, B.","Islam, R.",2026,1
"Brizuela, B. M.",Angela,2026,1
"Brizuela, B. M.","Chang, J.",2026,1
"Brizuela, B. M.","Blanton, M.",2026,1
"Brizuela, B. M.","López, M. A.",2026,1
"Williams, C. N.","Zhu, H.",2026,1
"Williams, C. N.","Seehorn, M. E.",2026,1
"Roberts, C. L.","Miller, C.",2026,1
"Marano, C.","Pirner, A.",2026,1
"Marano, C.","Schulz, L.",2026,1
"Marano, C.","Patel, M.",2026,1
"Marano, C.",Shiva,2026,1
"Walkington, C.","Kim, D.",2026,1
"Walkington, C.","Wen, J.",2026,1
"Walkington, C.","Schenck, K. E.",2026,1
"Walkington, C.","Sager, M.",2026,1
"Walkington, C.","Milton, S.",2026,1
"Fentress, C.","Herrenkohl, L. R.",2026,1
"Fentress, C.","Fentress, M.",2026,1
"Love, C.","Vescio, J.",2026,1
"Love, C.","Chen, J.",2026,1
"Love, C.","Underwood, K.",2026,1
"Hermann, C. F.","Snowdon, J.",2026,1
"Bereiter, C.","Chan, C. K.",2026,1
"Bereiter, C.","Soliman, D.",2026,1
"Bereiter, C.","Cao, L.",2026,1
"Bereiter, C.","Naganuma, S.",2026,1
"Meza-Torres, C.","Li, Y.",2026,1
"Penilla, C.","Ozer, E.",2026,1
"Grizzaffi, C.","Apthorpe, N.",2026,1
"McConnell, C.",Chayapol,2026,1
"Chan, C.","Pifarré, M.",2026,1
"Chan, C.","Fiore, S. M.",2026,1
"Chan, C.","Chen, W.",2026,1
"Chan, C.","Hu, X.",2026,1
"Chan, C. K.","Soliman, D.",2026,1
"Chan, C. K.","Zhao, J.",2026,1
"Chan, C. K.","Cao, L.",2026,1
"Chan, C. K.","Feng, S.",2026,1
"Chan, C. K.","Naganuma, S.",2026,1
"Chan, C. K.","Zhang, X.",2026,1
"Sotério, C.","Ahmed, E.",2026,1
"Sotério, C.","Oliveira, G.",2026,1
"Sotério, C.","Zhang, X.",2026,1
"Sealfon, C. D.","Karmazin, D.",2026,1
"Sealfon, C. D.","Odera, L.",2026,1
"Sealfon, C. D.","Morgan, R.",2026,1
"Hofstetter, C. H.","Kildegaard, B. W.",2026,1
"Rosé, C. P.","Williams, A.",2026,1
"Rosé, C. P.","Smyslova, D.",2026,1
"Rosé, C. P.","Chao, J.",2026,1
"Rosé, C. P.","Li, Q.",2026,1
"Rosé, C. P.","Jiang, S.",2026,1
"Rose, C.","Jurow, A. S.",2026,1
"Rose, C.","Shahab, A.",2026,1
"Rose, C.","Farhadi, E.",2026,1
"Rose, C.","Du, H.",2026,1
"Rose, C.","Wang, H.",2026,1
"Rose, C.","Orta-Martinez, M.",2026,1
"Rose, C.","Wang, M.",2026,1
"Rose, C.","Robinson, O.",2026,1
"Rose, C.","Doroudi, S.",2026,1
"Rose, C.","Chen, W.",2026,1
"Rose, C.","Li, Y.",2026,1
"Allen, C. D.","Chambers, A. A.",2026,1
"Scheirer, C.","Islam, S.",2026,1
"Kelley, C.","Unal, D. S.",2026,1
"Kelley, C.","Saran, S.",2026,1
"Yeh, C.","Artiles, A. J.",2026,1
"Yeh, C.","McCloskey, E.",2026,1
"Yeh, C.","Ito, M.",2026,1
"Sadler, C.","Chadha, K.",2026,1
"Sadler, C.","Xisto, T.",2026,1
"Ocak, C.","Lưu, A.",2026,1
"Ocak, C.","Kopcha, T. J.",2026,1
"Delgado, C.","Díaz, B.",2026,1
"Delgado, C.","Keyes, E.",2026,1
"Delgado, C.","Ferrell, M.",2026,1
"Delgado, C.","Trembath-Reichert, S.",2026,1
"Delgado, C.",Toluwalase,2026,1
"Dorsey, C.","Pagano, L.",2026,1
"Kim, C.","Whyte, J.",2026,1
"Kim, C.","Shin, R.",2026,1
"Kim, C.","Zhang, A. Y.",2026,1
"Kim, C.","Belland, B. R.",2026,1
"Kim, C.","Dinç, E.",2026,1
"Kim, C.","Dey, I.",2026,1
"Kim, C.","Llanos, J. S.",2026,1
"Kim, C.","Ha, J.",2026,1
"Li, C.","Pei, T.",2026,1
"Li, C.","Liang, Y.",2026,1
"Guo, C.","Tseng, L.",2026,1
"Charitsis, C.","Mitchell, J.",2026,1
"Clevenger, C.","Howard, A.",2026,1
"Clevenger, C.","Tayne, J. B.",2026,1
"Clevenger, C.","Jacobs, J.",2026,1
"Peck, C.","Cudjoe, S.",2026,1
"Mahoney, C.","Hock, A.",2026,1
"Mahoney, C.","Lipscomb, K.",2026,1
"Mahoney, C.","Curinga, M. X.",2026,1
"Mahoney, C.","Sherard, M.",2026,1
"Beal, C.","Solem, M.",2026,1
"Beal, C.","Oddvik, M.",2026,1
"Müller, C. H.","Chatain, J.",2026,1
"Müller, C. H.","Chatain, K.",2026,1
"Müller, C. H.","Luu, R. L.",2026,1
"Mayo, C.","Garg, I.",2026,1
"Mayo, C.","Kwiatek, S.",2026,1
"Brown, C.","Zandieh, A.",2026,1
"Brown, C.","Tayne, J. B.",2026,1
"Brown, C.","Jacobs, J.",2026,1
"Brown, C.","Sawaya, S.",2026,1
"Chandler, C.","Rose, S.",2026,1
"Feng, C.","Hong, D.",2026,1
"Feng, C.","Wang, T.",2026,1
"Feng, C.","Zou, X.",2026,1
"Li, C.","Ko, A.",2026,1
"Li, C.","Guo, H.",2026,1
"Li, C.","Li, M.",2026,1
"Le, C.","Wei, L.",2026,1
"Le, C.","Shi, Y.",2026,1
"Seet, C. H.","Wu, F.",2026,1
"Seet, C. H.","Chen, M.",2026,1
"Dai, C.","Barrett, A.",2026,1
"Dai, C.","Zhang, N.",2026,1
"Dai, C.","Bhowmik, S.",2026,1
"Dai, C.","Southerland, S.",2026,1
"Dai, C.","Ha, Y.",2026,1
"Sato, C.","Yamaoka, J.",2026,1
"Austin, C.","Lahey, B.",2026,1
"Austin, C.","Mannigel, L.",2026,1
"Austin, C.","Islam, R.",2026,1
"Cruz-Gonzalez, C.","Chakraburty, S.",2026,1
"Dede, C.","Babaee, M.",2026,1
"Dede, C.","Esmaeiligoujar, S.",2026,1
"Hoadley, C.","Daniel, B.",2026,1
"Hoadley, C.","Ayalon, E.",2026,1
"Hoadley, C.","Xiong, J.",2026,1
"Hoadley, C.","Zheng, Q.",2026,1
"Hoadley, C.","Tu-Shea, X.",2026,1
"Hoadley, C.","B, Y.",2026,1
"Jadallah, C.","Azzam, D.",2026,1
"Jadallah, C.","Romero, M. H.",2026,1
"Jadallah, C.","Burmester, S.",2026,1
"Palaguachi, C.","Lee, J.",2026,1
"Palaguachi, C.","Barrett, J.",2026,1
"Palaguachi, C.","Earle-Randell, T.",2026,1
"Proctor, C.","Killen, H.",2026,1
"Proctor, C.","Honwad, S.",2026,1
"Proctor, C.","Gopal, S. D.",2026,1
"Proctor, C.","Paljor, Y.",2026,1
"Dindler, C.","Petersen, M. G.",2026,1
"Quiñonez, C. S. G.","Dominguez, A.",2026,1
"Quiñonez, C. S. G.","Zavala, G.",2026,1
"Schunn, C.","Callahan, E.",2026,1
"Schunn, C.","Coelho, R.",2026,1
"Varda, C.","Xu, D.",2026,1
"Baer, C.","Sanifu, L.",2026,1
"Baer, C.","Dillahunt, T. R.",2026,1
"Kimmerling, C.","Acevedo, P. F.",2026,1
"Morgan, C.","Mayo, C.",2026,1
"Morgan, C.","Begay, S.",2026,1
"Schwarz, C.","Coenraad, M.",2026,1
"Schwarz, C.","Jacob, S.",2026,1
"Schwarz, C.","Ahn, W.",2026,1
"Stiso, C.","Cruz-Gonzalez, C.",2026,1
"Stiso, C.","Zhou, M.",2026,1
"Stiso, C.","Lau, N. G.",2026,1
"Stiso, C.","Steinberg, S.",2026,1
"Kwon, C.","Ouyang, D.",2026,1
"Kwon, C.","Wang, L.",2026,1
"Kwon, C.","Asher, M. W.",2026,1
"Kwon, C.","Moletsane, P. P.",2026,1
"Lee, C.","Terrazas, A.",2026,1
"Lee, C.","Nava, A.",2026,1
"Lee, C.","Paul, C.",2026,1
"Lee, C.","Zetley, M.",2026,1
"Hoadley, C.","Daniel, B.",2026,1
"Hoadley, C.","Vogelstein, L.",2026,1
"Hoadley, C.","Vogel, S.",2026,1
"Lore, C.","Dorsey, C.",2026,1
"Lore, C.","Uttal, D. H.",2026,1
"Lore, C.","Miller, K. M.",2026,1
"Lore, C.","Pagano, L.",2026,1
"Wilson, C.","Hermann, C. F.",2026,1
"Wilson, C.","Snowdon, J.",2026,1
"Wilson, C.","Stuhlsatz, M.",2026,1
"Mouza, C.","Ospina-Tabares, S.",2026,1
"Li, C.","Henderson, D.",2026,1
"Li, C.","Roland, E.",2026,1
"Li, C.","Asare, H.",2026,1
"Li, C.","Brown, L.",2026,1
"Li, C.","Patterson, S.",2026,1
"Li, C.",Tara,2026,1
"Na, C.","Xu, L.",2026,1
"LEI, C.","KONG, F.",2026,1
"Ruan, C.","Forsyth, C. M.",2026,1
"Hmelo-Silver, C. E.","Feng, C.",2026,1
"Hmelo-Silver, C. E.","Cruz-Gonzalez, C.",2026,1
"Hmelo-Silver, C. E.","Vogel, F.",2026,1
"Hmelo-Silver, C. E.","Miller, J.",2026,1
"Hmelo-Silver, C. E.","Danish, J.",2026,1
"Hmelo-Silver, C. E.","Glazewski, K.",2026,1
"Hmelo-Silver, C. E.","Persico, M.",2026,1
"Hmelo-Silver, C. E.","Humburg, M.",2026,1
"Hmelo-Silver, C. E.","Vickery, M.",2026,1
"Hmelo-Silver, C. E.",Namrata,2026,1
"Hmelo-Silver, C. E.","Chakraburty, S.",2026,1
"Hmelo-Silver, C. E.","Wang, T.",2026,1
"Hmelo-Silver, C. E.","Zou, X.",2026,1
"Hmelo-Silver, C. E.","Kim, Y. J.",2026,1
"Bagwell, C.","Causey, C.",2026,1
"Chinn, C. A.","Lubin, A.",2026,1
"Chinn, C. A.",Claire,2026,1
"Chinn, C. A.","LeBovidge, C.",2026,1
"Chinn, C. A.","Abidi, H. H.",2026,1
"Chinn, C. A.","Hussain-Abidi, H.",2026,1
"Chinn, C.","Yamaguchi, E.",2026,1
"Chinn, C.","Yasui, H.",2026,1
"Chinn, C.","Abidi, H. H.",2026,1
"Chinn, C.","Hussain-Abidi, H.",2026,1
"Garduño-García, C.","Ibarra-Martínez, E.",2026,1
"Garduño-García, C.","Masri, R. H.",2026,1
"Cruz, C. S. L.","Esthela, G.",2026,1
"Cruz, C. S. L.","López, M. E. N.",2026,1
"Mathis, C.","Periard, C.",2026,1
"Mathis, C.","Azam, H.",2026,1
"Mathis, C.","Assi, H.",2026,1
"Mathis, C.","Kelly, J.",2026,1
"Mathis, C.","Ikram, M.",2026,1
"Cohn, C.","Srivastava, N.",2026,1
"Cohn, C.","Jain, S.",2026,1
"Cohn, C.","Prasanna, S. M.",2026,1
"Cohn, C.","Timalsina, U.",2026,1
"Lee, C.","Shen, F.",2026,1
"Lee, C.","Schaeffer, L.",2026,1
"Tofel-Grehl, C.","Tran, K. Q.",2026,1
"Tofel-Grehl, C.","Lundgren, L.",2026,1
"Tofel-Grehl, C.","Suárez, M. I.",2026,1
"Periard, C.","Azam, H.",2026,1
"Periard, C.","Assi, H.",2026,1
"Periard, C.","Kelly, J.",2026,1
"Periard, C.","Ikram, M.",2026,1
"Elliott, C. H.","Smith, J. F. T.",2026,1
"Elliott, C. H.","Woods, P. J.",2026,1
"Heskett, C.","Tayne, J. B.",2026,1
"Heskett, C.","Eden, J.",2026,1
"Heskett, C.",William,2026,1
"Borchers, C.","Shahrokhian, B.",2026,1
"Borchers, C.","Şener, B.",2026,1
"Borchers, C.","Tajik, E.",2026,1
"Borchers, C.","Simon, S.",2026,1
"Steinkuehler, C.","Cole, M.",2026,1
"Steinkuehler, C.","Martinez, R.",2026,1
"Steinkuehler, C.","O’Leary, R. B.",2026,1
"Brady, C.","Pierson, A. E.",2026,1
"Reutlinger, C.","Vasquez, A. M.",2026,1
"Reutlinger, C.","Thorn, S.",2026,1
"Barron, C.","Cassell, K. B.",2026,1
"Anderson, C. G.","Eshgarf, N.",2026,1
"Anderson, C. G.","Carpenter, Z.",2026,1
"Damşa, C.","Langford, M.",2026,1
"Damşa, C.","Kaliisa, R.",2026,1
"Damşa, C.","Lie, R. H.",2026,1
"Paul, C.","Terrazas, A.",2026,1
"Li, C.","Zheng, Y.",2026,1
"Li, C.","Yang, Y.",2026,1
"Ching, C. C.","Blake, A. R.",2026,1
"Ching, C. C.","Cortez, A.",2026,1
"Ching, C. C.","Keifert, D. T.",2026,1
"Ching, C. C.","Paré, D.",2026,1
"Ching, C. C.","Suárez, E.",2026,1
"Ching, C. C.","Higgs, J. M.",2026,1
"Ching, C. C.","Vakhil, S.",2026,1
"Ching, C. C.","Grover, S.",2026,1
"Ching, C. C.","Paik, W.",2026,1
"Passmroe, C.","Hermann, C. F.",2026,1
"Passmroe, C.","Wilson, C.",2026,1
"Passmroe, C.","Snowdon, J.",2026,1
"Passmroe, C.","Stuhlsatz, M.",2026,1
"Keifert, D. T.","Blake, A. R.",2026,1
"Hong, D.","Miller, J.",2026,1
"Hong, D.","Persico, M.",2026,1
"Hong, D.","Wang, T.",2026,1
"Hong, D.","Zou, X.",2026,1
"Xu, D.","Martin, D.",2026,1
"Xu, D.","Andrade, M. D.",2026,1
"Rutstein, D.","Jennerjohn, A.",2026,1
"Rutstein, D.",Douglas,2026,1
"Singh, D.","Rajapaksha, Y.",2026,1
"Hassan, D.","Hassan, M.",2026,1
"Haws, D.","Mayo, C.",2026,1
"Haws, D.","Begay, S.",2026,1
"Saito-Stehberger, D.","Yu, B.",2026,1
"Kamdar, D.","Leones, T.",2026,1
"Metaxa, D.","Noh, D. J.",2026,1
"Sun, D.","Pei, L.",2026,1
"Sun, D.","Chen, L.",2026,1
"Sun, D.","Jong, M. S. Y.",2026,1
"Sun, D.","Liu, N.",2026,1
"Sun, D.","Pang, S.",2026,1
"Sun, D.","Li, X.",2026,1
"Sun, D.","Yang, X.",2026,1
"Sun, D.","Zhao, Y.",2026,1
"Sun, D.","Yang, Y.",2026,1
"Sun, D.","Chen, Y.",2026,1
"Ashlock, D.","Robertson, D.",2026,1
"Ashlock, D.","Drennon, K.",2026,1
"Noh, D. J.","Pope, N.",2026,1
"Noh, D. J.","Hilke, O.",2026,1
"Ritchie, D.","Harnick-Shapiro, B.",2026,1
"Ritchie, D.","Tate, T.",2026,1
"Ritchie, D.","Tseng, W.",2026,1
"Hickey, D. T.","Walsh, M.",2026,1
"Hickey, D. T.",Michelle,2026,1
"Hickey, D. T.","Jongewaard, R.",2026,1
"Hickey, D. T.","Scheiner, T.",2026,1
"Hickey, D. T.","Harris, T.",2026,1
"Tsivkovski, D.","Ravel, D.",2026,1
"Tsivkovski, D.","Etezadbrojerdi, M.",2026,1
"Unro, D.","Dengel, A.",2026,1
"Wendel, D.","Park, E.",2026,1
"Wendel, D.","Lin, G.",2026,1
"Wendel, D.","Alghowinem, S.",2026,1
"Espino, D.","Hamilton, E. R.",2026,1
"Espino, D.","Gibson, J.",2026,1
"Espino, D.","Liang, L.",2026,1
"Espino, D.","Jone, N.",2026,1
"Espino, D.","Lee, S. B.",2026,1
"Espino, D.","Tan, Y.",2026,1
"Espino, D. P.","Hamilton, E. R.",2026,1
"Espino, D. P.","Lux, K. M.",2026,1
"Espino, D. P.","Lee, S. B.",2026,1
"Cisterna, D.","Forsyth, C. M.",2026,1
"Cisterna, D.","Ruan, C.",2026,1
"Cisterna, D.","Graf, E. A.",2026,1
"Smyslova, D.","Williams, A.",2026,1
"Smyslova, D.","Li, Q.",2026,1
"Hopping, D. A.","Vinn, A.",2026,1
"Hopping, D. A.","Reitz, A. J.",2026,1
"Hopping, D. A.","McConnell, C.",2026,1
"Hopping, D. A.",Chayapol,2026,1
"Hopping, D. A.","Meyerhoff, N. E.",2026,1
"Feldon, D. F.","Clark, S.",2026,1
"Uttal, D. H.","Dorsey, C.",2026,1
"Uttal, D. H.","Pagano, L.",2026,1
"Hammer, D.","Svoboda, J.",2026,1
"Hammer, D.","Ajilore, O.",2026,1
"Hopping, D.",Nathan,2026,1
"Hung, D.","Seow, P.",2026,1
"Hung, D.","Lim, S.",2026,1
"Hung, D.","Sinha, T.",2026,1
"Phelps, D.","Wheeler, A.",2026,1
"Phelps, D.","Ryoo, J.",2026,1
"Weintrop, D.","Israel-Fishelson, R.",2026,1
"Hernández-Leo, D.","Sayis, B.",2026,1
"Hernández-Leo, D.","Romeu, E. A.",2026,1
"Hernández-Leo, D.","Li, F.",2026,1
"Hernández-Leo, D.","Arnseth, H. C.",2026,1
"Hernández-Leo, D.","Vázquez, K.",2026,1
"Hernández-Leo, D.","Hakami, L.",2026,1
"Hernández-Leo, D.","Montobbio, P. B. I.",2026,1
"Fields, D. A.","Metaxa, D.",2026,1
"Fields, D. A.","Noh, D. J.",2026,1
"Fields, D.","Daniel, B.",2026,1
"Fields, D.","Hoadley, C.",2026,1
"Fields, D.","Ayalon, E.",2026,1
"Fields, D.","Vogel, S.",2026,1
"Fields, D.","B, Y.",2026,1
"Silvis, D.","Alaoui, A. Y.",2026,1
"Silvis, D.","Shapiro, B. R.",2026,1
"Silvis, D.","Lee, B.",2026,1
"Silvis, D.","Lund, C.",2026,1
"Silvis, D.","Lajos, J.",2026,1
"Bernstein, D.","Cross, J.",2026,1
"Bernstein, D.","Mutch-Jones, K.",2026,1
"Bernstein, D.","Cassidy, M.",2026,1
"Trencevski, D.","Rindfleisch, A.",2026,1
"Trencevski, D.","Sachdev, V.",2026,1
"Chen, D.","Guo, F.",2026,1
"Chen, D.","Guo, X.",2026,1
"Chen, D.","Lu, Y.",2026,1
"Ercan, D.","Gao, R.",2026,1
"Ozturk, D.","Singh, D.",2026,1
"Ozturk, D.","Rajapaksha, Y.",2026,1
"Unal, D. S.","Saran, S.",2026,1
"Henderson, D.","Roland, E.",2026,1
"Henderson, D.",Tara,2026,1
"Stevenson, D. M.","Hodge, L. L.",2026,1
"Walton, D.","Tashjian, S.",2026,1
"Azzam, D.","Daus, L.",2026,1
"Azzam, D.","Burmester, S.",2026,1
"Fan, D.","Sung, G. C.",2026,1
"Fan, D.","Eom, J.",2026,1
"Xu, D.","Xu, Z.",2026,1
"Ouyang, D.","Wang, L.",2026,1
"Soliman, D.","Cao, L.",2026,1
"Soliman, D.","Naganuma, S.",2026,1
"Guo, D.","Isaac, A.",2026,1
"Guo, D.","Hower, L.",2026,1
"Guo, D.","Qi, W.",2026,1
"Tang, D.","You, X.",2026,1
"Dedushaj, D.","Ruel, I.",2026,1
"Dedushaj, D.","Leech, K.",2026,1
"Havard, D.","Quirós-Arauz, A.",2026,1
"Havard, D.","Ho, L.",2026,1
"Kim, D.","Schenck, K. E.",2026,1
"Gasevic, D.","Wong, K. Y. C.",2026,1
"Gasevic, D.","Feng, S.",2026,1
"Gasevic, D.","Li, T.",2026,1
"Barrett, D.","Walters, K.",2026,1
"Karnam, D.","Velayudhan, A.",2026,1
"Karnam, D.","Singh, A. P.",2026,1
"Karnam, D.",Carolina,2026,1
"Karnam, D.","Chitkara, K.",2026,1
"Paré, D.","Blake, A. R.",2026,1
"Paré, D.","Cruz, C.",2026,1
"Paré, D.","Keifert, D. T.",2026,1
"Paré, D.","Moschkovich, J.",2026,1
"Paré, D.","Leyva, L.",2026,1
"Paré, D.","Takeuchi, M. A.",2026,1
"Ravel, D.","Etezadbrojerdi, M.",2026,1
"Khor, E. T.","Lim, H.",2026,1
"Pan, E. Z.","Levine, J.",2026,1
"Pan, E. Z.","He, K.",2026,1
"Pan, E. Z.","Jayaramu, S.",2026,1
"Zhang, E.","Lee, Y.",2026,1
"Graf, E. A.","Lee, J.",2026,1
"Graf, E. A.","Song, Y.",2026,1
"Tan, E.","Sedawi, W.",2026,1
"Ibarra-Martínez, E.","Masri, R. H.",2026,1
"Ayalon, E.","B, Y.",2026,1
"McGivney, E.","Shyne, F.",2026,1
"McGivney, E.","Facey, K.",2026,1
"Quintana, E.","Mayo, C.",2026,1
"Quintana, E.","Begay, S.",2026,1
"Shokeen, E.","Dindler, C.",2026,1
"Shokeen, E.","Surrow, I. M.",2026,1
"Shokeen, E.","Musaeus, L. H.",2026,1
"Shokeen, E.","Petersen, M. G.",2026,1
"Shokeen, E.","Iversen, O. S.",2026,1
"Shokeen, E.","Liu, Y. Y.",2026,1
"Bai, E.","Sheng, J.",2026,1
"Bai, E.","Beyersdorf, K.",2026,1
"Tajik, E.","Sherat, A.",2026,1
"Tajik, E.","Şener, B.",2026,1
"Tajik, E.","Park, J.",2026,1
"Tajik, E.","Foster, J. K.",2026,1
"Tajik, E.","Japashov, N.",2026,1
"Laski, E. V.","Gunderia, S.",2026,1
"Keyes, E.","Ferrell, M.",2026,1
"Keyes, E.",Toluwalase,2026,1
"Leonard, E.","Scheirer, C.",2026,1
"Leonard, E.","Castro, F.",2026,1
"Leonard, E.","Ryan, N.",2026,1
"Leonard, E.","Islam, S.",2026,1
"Metts, E.","Gonzalez, A.",2026,1
"Metts, E.","Roxburgh, A.",2026,1
"Metts, E.","Yong, D.",2026,1
"Metts, E.","Underwood, K.",2026,1
"Metts, E.","Chapman, K. C.",2026,1
"Metts, E.","Castillo, M. M.",2026,1
"Es, E. V.","Coles, A.",2026,1
"Es, E. V.",Heather,2026,1
"Es, E. V.","Rotem, S.",2026,1
"Es, E. V.","Scheiner, T.",2026,1
"Hu-Au, E.","Urban, J. B.",2026,1
"Hu-Au, E.","Linver, M.",2026,1
"Hu-Au, E.","Feinstein, M.",2026,1
"Baumgartner, E.","Nagarajan, A.",2026,1
"Baumgartner, E.","Renteria, H.",2026,1
"Baumgartner, E.","Baumgartner, H.",2026,1
"Eid, E.","Bosman, L.",2026,1
"Eid, E.","Chuntonov, O.",2026,1
"Bymers, E.","Craig, A.",2026,1
"Bymers, E.","Clausen, A.",2026,1
"Bymers, E.","Caldier, K.",2026,1
"Bymers, E.","Clapper, P.",2026,1
"Kerzabi, E.","-Todd, J. A.",2026,1
"Kerzabi, E.","Elliott, S.",2026,1
"Kerzabi, E.","Cui, W.",2026,1
"Oswald, E.","Koren, N.",2026,1
"Southerton, E.","Holliday, K. H.",2026,1
"Southerton, E.","Aniceto, R.",2026,1
"Southerton, E.","Delaney, V.",2026,1
"Reigh, E. V.","Azzam, D.",2026,1
"Reigh, E. V.","Romero, M. H.",2026,1
"Reigh, E. V.","Burmester, S.",2026,1
"Semprun, E.","Voorhis, J.",2026,1
"Dinç, E.","Zhang, A. Y.",2026,1
"Dinç, E.","Llanos, J. S.",2026,1
"Dinç, E.","Ha, J.",2026,1
"Gebre, E.","Carr, A.",2026,1
"Gebre, E.","Hoogland, E.",2026,1
"Bumbacher, E.","Chevalier, M.",2026,1
"Bumbacher, E.","Wang, P.",2026,1
"Chiniah, E.","Chen, X.",2026,1
"Suárez, E.","Blake, A. R.",2026,1
"Suárez, E.","Keifert, D. T.",2026,1
"Suárez, E.","Paré, D.",2026,1
"Guo, E.","-Todd, J. A.",2026,1
"Guo, E.","Elliott, S.",2026,1
"Guo, E.","Cui, W.",2026,1
"Farhadi, E.","Shahab, A.",2026,1
"Farhadi, E.","Du, H.",2026,1
"Farhadi, E.","Fei, K.",2026,1
"Farhadi, E.","Jiang, Y.",2026,1
"Farhadi, E.","Li, Y.",2026,1
"Hamilton, E. R.","Gibson, J.",2026,1
"Hamilton, E. R.","Lux, K. M.",2026,1
"Hamilton, E. R.","Liang, L.",2026,1
