citing_paper_id,cited_paper_id,citing_year,cited_year,context_snippet,status,notes
proc_icls-2026.md_76766,handle_1_11898,2026,2025,addressing the need for dialogue across various approaches to co- design within the Learning Sciences.  The,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_11718,2026,2025,Imaginings in a Teen Science -Based Creative Writing Workshop. In Proceedings of the 19th,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_11840,2026,2025,Support Moments With a Conversational AI Partner. In Proceedings of the 18th International,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_11306,2026,2025,"maker education, offering valuable insights for the learning sciences and a model for fostering deep, systemic,",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_11496,2026,2025,as transformational agents of change inside and outside classrooms. In Proceedings of the 19th ICLS,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_11271,2026,2025,"background, still figuring out how — and if — I truly fit within the learning sciences. What most draws me to the",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_11621,2026,2025,"The learning sciences community has long emphasized authentic activity ( Papert & Harel, 1991 ),",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_11606,2026,2025,"participation in communities of practice (Wenger, 1998). Furthermore, engagement in Learning Sciences",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_11628,2026,2025,"education: Teachers’ trust, self-efficacy, anxiety and task value. In Joint Proceedings of the LAK 2025",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_11839,2026,2025,Interdisciplinary collaboration is foundational to the Learning Sciences because progress in the field depends on,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_11648,2026,2025,"collaboration as four early -career Learning Sciences scholars. At the time of data collection, we were all PhD",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_11704,2026,2025,teachers’ culturally responsive classroom practices. In  Proceedings of the 2023 ACM Conference on,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2026.md_76766,handle_1_11406,2026,2025,critical framings of computational thinking for K -12 CS education. In Proceedings of the 2019 ACM,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2026,handle_1_11439,2026,2025,Learning (CSCL 2024)  (pp. 139– 146). International Society of the Learning Sciences.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2026.md_4227,handle_1_11439,2026,2025,International Society of the Learning Sciences.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2026.md_4227,handle_1_11722,2026,2025,"offer implications for designing adaptive, computer-supported peer feedback systems in CSCL",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2026.md_4227,handle_1_11481,2026,2025,"the Learning Sciences, 3(3), 265–283. (Classic paper distinguishing KB from other approaches) ()",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2026.md_4227,handle_1_11855,2026,2025,triangulating EDA with self-reported data to assess the teacher orchestration load in CSCL activities. The finding,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2026.md_4227,handle_1_11318,2026,2025,Teachers (AI CFT) and Zhai’s teacher agency framework. The study contributes to the CSCL,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2026.md_4227,handle_1_11852,2026,2025,"learning orientations and operationalizing transactional applications through CSCL collaboration scripts, we can",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2026.md_4227,handle_1_11390,2026,2025,"In CSCL, Activity Theory has been widely applied to analyze how learners, teachers, and mediating",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2026.md_4227,handle_1_11908,2026,2025,Analysis through Vogel et al.’s (2017) three-level CSCL script framework revealed a continuum of collaborative,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2026.md_4227,handle_1_11966,2026,2025,A Proactive Speech Agent for Metacognitive Mediation in Collaborative Learning. In Proceedings of,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2026.md_4227,handle_1_11900,2026,2025,"Within Collaborative Learning. In Oshima, J., Chen, B., Vogel, F., & Järvelä, J. (Eds.), Proceedings of",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2026.md_4227,handle_1_11869,2026,2025,"interdisciplinary research practice, CSCL 2025 Proceedings, pp.340-344.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2026.md_31750,handle_1_11439,2026,2025,CSCL 2025 (pp. 678-680). International Society of the Learning Sciences.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2026.md_31750,handle_1_11662,2026,2025,Science and Physical Computing Curriculum. In Proceedings of the 55th ACM Technical Symposium,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2026.md_31750,handle_1_11903,2026,2025,Collaborating with Generative AI for Learning? 525–533. https://doi.org/10.22318/cscl2025.882858,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
